OriginalID,FinalID,OriginalTraitName,OriginalTraitDef,StandardisedTraitName,StandardisedTraitDef,OriginalTraitValue,OriginalTraitUnit,OriginalErrorPos,OriginalErrorNeg,OriginalErrorUnit,StandardisedTraitValue,StandardisedTraitUnit,StandardisedErrorPos,StandardisedErrorNeg,StandardisedErrorUnit,Replicates,Habitat,Labfield,ArenaValue,ArenaUnit,ArenaValueSI,ArenaUnitSI,AmbientTemp,AmbientTempMethod,AmbientTempUnit,AmbientLight,AmbientLightUnit,SecondStressor,SecondStressorDef,SecondStressorValue,SecondStressorUnit,EquilibTimeValue,EquilibTimeUnit,ObsTimeValue,ObsTimeUnit,ObsTimeValueSI,ObsTimeUnitSI,ObsTimeNotes,ResRepValue,ResRepUnit,ResRepValueSI,ResRepUnitSI,Climate,Location,LocationType,LocationDate,CoordinateType,Latitude,Longitude,TaxaPresent,TraitMotivation,TraitOrg,TraitRelevantTaxa,Consumer,ConCommon,ConWholePart,ConWholePartType,ConIDLevel,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConTrophic,ConTrophicGroup_citation,ConType,ConStage,ConThermy,ConTemp,ConTempUnit,ConTempMethod,ConLabGrowthTemp,ConLabGrowthTempUnit,ConLabGrowthDur,ConLabGrowthDurUnit,ConAcc,ConAccTemp,ConAccTempNotes,ConAccTime,ConAccTimeNotes,ConAccTimeUnit,ConOrigTemp,ConOrigTempNotes,ConOrigTime,ConOrigTimeNotes,ConOrigTimeUnit,ConSize,ConSizeUnit,ConSizeType,ConSizeSI,ConSizeUnitSI,ConDenValue,ConDenUnit,ConDenTypeSI,ConDenValueSI,ConDenUnitSI,ConMassValueSI,ConMassUnitSI,ConTimeTestTemp,ConTimeTestTempNotes,ConTimeTestTempUnit,ConTimeTestTempSI,ConTimeTestTempUnitSI,Resource,ResCommon,ResIDLevel,ResKingdom,ResPhylum,ResClass,ResOrder,ResFamily,ResGenus,ResSpecies,ResTrophic,ResTrophicGroup_citation,ResType,ResStage,ResThermy,ResTemp,ResTempUnit,ResTempMethod,ResLabGrowthTemp,ResLabGrowthTempUnit,ResLabGrowthDur,ResLabGrowthDurUnit,ResAcc,ResAccTemp,ResAccTempNotes,ResAccTime,ResAccTimeNotes,ResAccTimeUnit,ResOrigTemp,ResOrigTempNotes,ResOrigTime,ResOrigTimeNotes,ResOrigTimeUnit,ResSize,ResSizeUnit,ResSizeType,ResSizeSI,ResSizeUnitSI,ResDenValue,ResDenUnit,ResDenTypeSI,ResDenValueSI,ResDenUnitSI,ResMassValueSI,ResMassUnitSI,ResTimeTestTemp,ResTimeTestTempNotes,ResTimeTestTempUnit,ResTimeTestTempSI,ResTimeTestTempUnitSI,PhysicalProcess,PhysicalProcess_1,PhysicalProcess_2,ElectronDonorCommon,ElectronDonorFormula,ElectronAcceptorCommon,ElectronAcceptorFormula,CitationID,Citation,DOI,Published,FigureTable,Notes,SubmittedBy,ContributorEmail,ManualCheck
Jeanthon_1999_m_vulcanis,NA,Growth rate,Growth inferred from optical density (600nm),Specific Growth Rate,NA,0.56865,h^-1,NA,NA,NA,0.00015796,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,70.4303,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Pacific Rise,Organism,NA,NA,12.48,103.58,consumer,NA,population,NA,Methanococcus vulcanius,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,vulcanius,NA,NA,NA,NA,ectotherm,70.4303,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1999, Jeanthon, C. et al, 'Methanococcus vulcanius sp. nov., a novel hyperthermophilic methanogen isolated from East Pacific Rise, and identification of Methanococcus sp. DSM 4213T as Methanococcus fervens sp. nov.', International Journal of Systematic Bacteriology, 49 (583-589)",10.1099/00207713-49-2-583,TRUE,Fig. 2,NA,Joss Thomas,NA,NA
Jeanthon_1999_m_vulcanis,NA,Growth rate,Growth inferred from optical density (600nm),Specific Growth Rate,NA,0.70798,h^-1,NA,NA,NA,0.00019666,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,74.623,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Pacific Rise,Organism,NA,NA,12.48,103.58,consumer,NA,population,NA,Methanococcus vulcanius,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,vulcanius,NA,NA,NA,NA,ectotherm,74.623,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1999, Jeanthon, C. et al, 'Methanococcus vulcanius sp. nov., a novel hyperthermophilic methanogen isolated from East Pacific Rise, and identification of Methanococcus sp. DSM 4213T as Methanococcus fervens sp. nov.', International Journal of Systematic Bacteriology, 49 (583-589)",10.1099/00207713-49-2-583,TRUE,Fig. 2,NA,Joss Thomas,NA,NA
Jeanthon_1999_m_vulcanis,NA,Growth rate,Growth inferred from optical density (600nm),Specific Growth Rate,NA,0.793142,h^-1,NA,NA,NA,0.00022032,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,79.5092,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Pacific Rise,Organism,NA,NA,12.48,103.58,consumer,NA,population,NA,Methanococcus vulcanius,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,vulcanius,NA,NA,NA,NA,ectotherm,79.5092,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1999, Jeanthon, C. et al, 'Methanococcus vulcanius sp. nov., a novel hyperthermophilic methanogen isolated from East Pacific Rise, and identification of Methanococcus sp. DSM 4213T as Methanococcus fervens sp. nov.', International Journal of Systematic Bacteriology, 49 (583-589)",10.1099/00207713-49-2-583,TRUE,Fig. 2,NA,Joss Thomas,NA,NA
Jeanthon_1999_m_vulcanis,NA,Growth rate,Growth inferred from optical density (600nm),Specific Growth Rate,NA,0.566751,h^-1,NA,NA,NA,0.00015743,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,84.5033,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Pacific Rise,Organism,NA,NA,12.48,103.58,consumer,NA,population,NA,Methanococcus vulcanius,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,vulcanius,NA,NA,NA,NA,ectotherm,84.5033,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1999, Jeanthon, C. et al, 'Methanococcus vulcanius sp. nov., a novel hyperthermophilic methanogen isolated from East Pacific Rise, and identification of Methanococcus sp. DSM 4213T as Methanococcus fervens sp. nov.', International Journal of Systematic Bacteriology, 49 (583-589)",10.1099/00207713-49-2-583,TRUE,Fig. 2,NA,Joss Thomas,NA,NA
Jeanthon_1999_m_vulcanis,NA,Growth rate,Growth inferred from optical density (600nm),Specific Growth Rate,NA,0.201437,h^-1,NA,NA,NA,0.000056,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,88.0034,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Pacific Rise,Organism,NA,NA,12.48,103.58,consumer,NA,population,NA,Methanococcus vulcanius,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,vulcanius,NA,NA,NA,NA,ectotherm,88.0034,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1999, Jeanthon, C. et al, 'Methanococcus vulcanius sp. nov., a novel hyperthermophilic methanogen isolated from East Pacific Rise, and identification of Methanococcus sp. DSM 4213T as Methanococcus fervens sp. nov.', International Journal of Systematic Bacteriology, 49 (583-589)",10.1099/00207713-49-2-583,TRUE,Fig. 2,NA,Joss Thomas,NA,NA
Jeanthon_1999_m_vulcanis,NA,Growth rate,Growth inferred from optical density (600nm),Specific Growth Rate,NA,0.026755,h^-1,NA,NA,NA,0.00000743,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,89.317,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Pacific Rise,Organism,NA,NA,12.48,103.58,consumer,NA,population,NA,Methanococcus vulcanius,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,vulcanius,NA,NA,NA,NA,ectotherm,89.317,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1999, Jeanthon, C. et al, 'Methanococcus vulcanius sp. nov., a novel hyperthermophilic methanogen isolated from East Pacific Rise, and identification of Methanococcus sp. DSM 4213T as Methanococcus fervens sp. nov.', International Journal of Systematic Bacteriology, 49 (583-589)",10.1099/00207713-49-2-583,TRUE,Fig. 2,NA,Joss Thomas,NA,NA
Jeanthon_1999_m_vulcanis,NA,Growth rate,Growth inferred from optical density (600nm),Specific Growth Rate,NA,0.00674202,h^-1,NA,NA,NA,0.00000187,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,89.9022,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Pacific Rise,Organism,NA,NA,12.48,103.58,consumer,NA,population,NA,Methanococcus vulcanius,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,vulcanius,NA,NA,NA,NA,ectotherm,89.9022,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1999, Jeanthon, C. et al, 'Methanococcus vulcanius sp. nov., a novel hyperthermophilic methanogen isolated from East Pacific Rise, and identification of Methanococcus sp. DSM 4213T as Methanococcus fervens sp. nov.', International Journal of Systematic Bacteriology, 49 (583-589)",10.1099/00207713-49-2-583,TRUE,Fig. 2,NA,Joss Thomas,NA,NA
Jones_1983_M_jannaschii,NA,Growth Rate,Growth inferred from optical density (660nm),Specific Growth Rate,NA,0.186013,h^-1,NA,NA,NA,0.0000517,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,51.2012,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Pacific Rise,Organism,NA,NA,20.5,109.06,consumer,NA,population,NA,Methanococcus jannaschii,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,jannaschii,NA,NA,NA,NA,ectotherm,51.2012,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fe,Ferric Iron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1983, Jones, W.J. et al, 'Methanococcus jannaschii sp. nov.,an extremely thermophilic methanogen from a submarine hydrothermal vent', Arch Microbiol, 136 (254-261)",10.1007/BF00425213,TRUE,Fig. 17,NA,Joss Thomas,NA,NA
Jones_1983_M_jannaschii,NA,Growth Rate,Growth inferred from optical density (660nm),Specific Growth Rate,NA,0.258181,h^-1,NA,NA,NA,0.0000717,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,56.0508,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Pacific Rise,Organism,NA,NA,20.5,109.06,consumer,NA,population,NA,Methanococcus jannaschii,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,jannaschii,NA,NA,NA,NA,ectotherm,56.0508,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fe,Ferric Iron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1983, Jones, W.J. et al, 'Methanococcus jannaschii sp. nov.,an extremely thermophilic methanogen from a submarine hydrothermal vent', Arch Microbiol, 136 (254-261)",10.1007/BF00425213,TRUE,Fig. 17,NA,Joss Thomas,NA,NA
Jones_1983_M_jannaschii,NA,Growth Rate,Growth inferred from optical density (660nm),Specific Growth Rate,NA,0.365857,h^-1,NA,NA,NA,0.00010163,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,60.9791,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Pacific Rise,Organism,NA,NA,20.5,109.06,consumer,NA,population,NA,Methanococcus jannaschii,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,jannaschii,NA,NA,NA,NA,ectotherm,60.9791,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fe,Ferric Iron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1983, Jones, W.J. et al, 'Methanococcus jannaschii sp. nov.,an extremely thermophilic methanogen from a submarine hydrothermal vent', Arch Microbiol, 136 (254-261)",10.1007/BF00425213,TRUE,Fig. 17,NA,Joss Thomas,NA,NA
Jones_1983_M_jannaschii,NA,Growth Rate,Growth inferred from optical density (660nm),Specific Growth Rate,NA,0.764479,h^-1,NA,NA,NA,0.00021236,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,70.277,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Pacific Rise,Organism,NA,NA,20.5,109.06,consumer,NA,population,NA,Methanococcus jannaschii,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,jannaschii,NA,NA,NA,NA,ectotherm,70.277,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fe,Ferric Iron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1983, Jones, W.J. et al, 'Methanococcus jannaschii sp. nov.,an extremely thermophilic methanogen from a submarine hydrothermal vent', Arch Microbiol, 136 (254-261)",10.1007/BF00425213,TRUE,Fig. 17,NA,Joss Thomas,NA,NA
Jones_1983_M_jannaschii,NA,Growth Rate,Growth inferred from optical density (660nm),Specific Growth Rate,NA,1.15339,h^-1,NA,NA,NA,0.00032039,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,75.5411,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Pacific Rise,Organism,NA,NA,20.5,109.06,consumer,NA,population,NA,Methanococcus jannaschii,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,jannaschii,NA,NA,NA,NA,ectotherm,75.5411,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fe,Ferric Iron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1983, Jones, W.J. et al, 'Methanococcus jannaschii sp. nov.,an extremely thermophilic methanogen from a submarine hydrothermal vent', Arch Microbiol, 136 (254-261)",10.1007/BF00425213,TRUE,Fig. 17,NA,Joss Thomas,NA,NA
Jones_1983_M_jannaschii,NA,Growth Rate,Growth inferred from optical density (660nm),Specific Growth Rate,NA,1.32346,h^-1,NA,NA,NA,0.00036763,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,82.2384,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Pacific Rise,Organism,NA,NA,20.5,109.06,consumer,NA,population,NA,Methanococcus jannaschii,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,jannaschii,NA,NA,NA,NA,ectotherm,82.2384,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fe,Ferric Iron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1983, Jones, W.J. et al, 'Methanococcus jannaschii sp. nov.,an extremely thermophilic methanogen from a submarine hydrothermal vent', Arch Microbiol, 136 (254-261)",10.1007/BF00425213,TRUE,Fig. 17,NA,Joss Thomas,NA,NA
Jones_1983_M_jannaschii,NA,Growth Rate,Growth inferred from optical density (660nm),Specific Growth Rate,NA,1.43688,h^-1,NA,NA,NA,0.00039913,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,86.2145,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Pacific Rise,Organism,NA,NA,20.5,109.06,consumer,NA,population,NA,Methanococcus jannaschii,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,jannaschii,NA,NA,NA,NA,ectotherm,86.2145,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fe,Ferric Iron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1983, Jones, W.J. et al, 'Methanococcus jannaschii sp. nov.,an extremely thermophilic methanogen from a submarine hydrothermal vent', Arch Microbiol, 136 (254-261)",10.1007/BF00425213,TRUE,Fig. 17,NA,Joss Thomas,NA,NA
Jones_1983_M_jannaschii,NA,Growth Rate,Growth inferred from optical density (660nm),Specific Growth Rate,NA,0.0184742,h^-1,NA,NA,NA,0.00000513,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,99.8562,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Pacific Rise,Organism,NA,NA,20.5,109.06,consumer,NA,population,NA,Methanococcus jannaschii,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,jannaschii,NA,NA,NA,NA,ectotherm,99.8562,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fe,Ferric Iron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1983, Jones, W.J. et al, 'Methanococcus jannaschii sp. nov.,an extremely thermophilic methanogen from a submarine hydrothermal vent', Arch Microbiol, 136 (254-261)",10.1007/BF00425213,TRUE,Fig. 17,NA,Joss Thomas,NA,NA
Kotelnikova_1998_M_subterraneum,NA,Growth Rate,Growth estimated using methane production,Specific Growth Rate,NA,0.0317001,h^-1,NA,NA,NA,0.00000881,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,3.60868,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aspo,Organism,NA,NA,57.24,16.24,consumer,NA,population,NA,Methanobacterium subterraneum,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,subterraneum,NA,NA,NA,NA,ectotherm,3.60868,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"1998, Kotelnitkova, S. et al, 'Methanobacterium subterraneurn sp. nov., a new alkaliphilic, eurythermic and halotolerant methanogen isolated from deep granitic groundwater', International Journal of Sytematic Microbiology, 48 ( 357-367)",10.3389/fmicb.2012.00175,TRUE,Fig. 2,NA,Joss Thomas,NA,NA
