"OriginalID","FinalID","OriginalTraitName","OriginalTraitDef","StandardisedTraitName","StandardisedTraitDef","OriginalTraitValue","OriginalTraitUnit","OriginalErrorPos","OriginalErrorNeg","OriginalErrorUnit","StandardisedTraitValue","StandardisedTraitUnit","StandardisedErrorPos","StandardisedErrorNeg","StandardisedErrorUnit","Replicates","Habitat","Labfield","ArenaValue","ArenaUnit","ArenaValueSI","ArenaUnitSI","AmbientTemp","AmbientTempMethod","AmbientTempUnit","AmbientLight","AmbientLightUnit","SecondStressor","SecondStressorDef","SecondStressorValue","SecondStressorUnit","EquilibTimeValue","EquilibTimeUnit","ObsTimeValue","ObsTimeUnit","ObsTimeValueSI","ObsTimeUnitSI","ObsTimeNotes","ResRepValue","ResRepUnit","ResRepValueSI","ResRepUnitSI","Climate","Location","LocationType","LocationDate","CoordinateType","Latitude","Longitude","TaxaPresent","TraitMotivation","TraitOrg","TraitRelevantTaxa","Consumer","ConCommon","ConWholePart","ConWholePartType","ConIDLevel","ConKingdom","ConPhylum","ConClass","ConOrder","ConFamily","ConGenus","ConSpecies","ConTrophic","ConTrophicGroup_citation","ConType","ConStage","ConThermy","ConTemp","ConTempUnit","ConTempMethod","ConLabGrowthTemp","ConLabGrowthTempUnit","ConLabGrowthDur","ConLabGrowthDurUnit","ConAcc","ConAccTemp","ConAccTempNotes","ConAccTime","ConAccTimeNotes","ConAccTimeUnit","ConOrigTemp","ConOrigTempNotes","ConOrigTime","ConOrigTimeNotes","ConOrigTimeUnit","ConSize","ConSizeUnit","ConSizeType","ConSizeSI","ConSizeUnitSI","ConDenValue","ConDenUnit","ConDenTypeSI","ConDenValueSI","ConDenUnitSI","ConMassValueSI","ConMassUnitSI","ConTimeTestTemp","ConTimeTestTempNotes","ConTimeTestTempUnit","ConTimeTestTempSI","ConTimeTestTempUnitSI","Resource","ResCommon","ResIDLevel","ResKingdom","ResPhylum","ResClass","ResOrder","ResFamily","ResGenus","ResSpecies","ResTrophic","ResTrophicGroup_citation","ResType","ResStage","ResThermy","ResTemp","ResTempUnit","ResTempMethod","ResLabGrowthTemp","ResLabGrowthTempUnit","ResLabGrowthDur","ResLabGrowthDurUnit","ResAcc","ResAccTemp","ResAccTempNotes","ResAccTime","ResAccTimeNotes","ResAccTimeUnit","ResOrigTemp","ResOrigTempNotes","ResOrigTime","ResOrigTimeNotes","ResOrigTimeUnit","ResSize","ResSizeUnit","ResSizeType","ResSizeSI","ResSizeUnitSI","ResDenValue","ResDenUnit","ResDenTypeSI","ResDenValueSI","ResDenUnitSI","ResMassValueSI","ResMassUnitSI","ResTimeTestTemp","ResTimeTestTempNotes","ResTimeTestTempUnit","ResTimeTestTempSI","ResTimeTestTempUnitSI","PhysicalProcess","PhysicalProcess_1","PhysicalProcess_2","CitationID","Citation","DOI","Published","FigureTable","Notes","SubmittedBy","ContributorEmail","ManualCheck"
169,169,"Sulfate Reduction Rate",NA,"Sulfate Reduction Rate",NA,0.0985863,"fmol / cell / day",NA,NA,NA,1.14e-06,"fmol / cell / second",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,22.2787,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Storfjord sediment, Svalbard","Organism",NA,NA,NA,NA,"consumer",NA,NA,NA,"Desulfotalea psychrophila",NA,NA,NA,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfotalea","psychrophila",NA,NA,NA,NA,"ectotherm",22.2787,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999, Christian Knoblauch and Bo Barker Jorgensen, 'Effect of temperature on sulphate reduction, growth rate and growth yield in five psychrophilic sulphate-reducing bacteria from Arctic sediments'. Environmental Microbiology, 1(5),pp457-467","10.1046/j.1462-2920.1999.00061.x",TRUE,"Figure 4 b",NA,"Tom Smith",NA,NA
169,169,"Sulfate Reduction Rate",NA,"Sulfate Reduction Rate",NA,0.0757273,"fmol / cell / day",NA,NA,NA,8.76e-07,"fmol / cell / second",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,23.4455,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Storfjord sediment, Svalbard","Organism",NA,NA,NA,NA,"consumer",NA,NA,NA,"Desulfotalea psychrophila",NA,NA,NA,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfotalea","psychrophila",NA,NA,NA,NA,"ectotherm",23.4455,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999, Christian Knoblauch and Bo Barker Jorgensen, 'Effect of temperature on sulphate reduction, growth rate and growth yield in five psychrophilic sulphate-reducing bacteria from Arctic sediments'. Environmental Microbiology, 1(5),pp457-467","10.1046/j.1462-2920.1999.00061.x",TRUE,"Figure 4 b",NA,"Tom Smith",NA,NA
169,169,"Sulfate Reduction Rate",NA,"Sulfate Reduction Rate",NA,0.0483434,"fmol / cell / day",NA,NA,NA,5.6e-07,"fmol / cell / second",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,24.6122,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Storfjord sediment, Svalbard","Organism",NA,NA,NA,NA,"consumer",NA,NA,NA,"Desulfotalea psychrophila",NA,NA,NA,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfotalea","psychrophila",NA,NA,NA,NA,"ectotherm",24.6122,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999, Christian Knoblauch and Bo Barker Jorgensen, 'Effect of temperature on sulphate reduction, growth rate and growth yield in five psychrophilic sulphate-reducing bacteria from Arctic sediments'. Environmental Microbiology, 1(5),pp457-467","10.1046/j.1462-2920.1999.00061.x",TRUE,"Figure 4 b",NA,"Tom Smith",NA,NA
169,169,"Sulfate Reduction Rate",NA,"Sulfate Reduction Rate",NA,0.0164239,"fmol / cell / day",NA,NA,NA,1.9e-07,"fmol / cell / second",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,25.8318,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Storfjord sediment, Svalbard","Organism",NA,NA,NA,NA,"consumer",NA,NA,NA,"Desulfotalea psychrophila",NA,NA,NA,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfotalea","psychrophila",NA,NA,NA,NA,"ectotherm",25.8318,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999, Christian Knoblauch and Bo Barker Jorgensen, 'Effect of temperature on sulphate reduction, growth rate and growth yield in five psychrophilic sulphate-reducing bacteria from Arctic sediments'. Environmental Microbiology, 1(5),pp457-467","10.1046/j.1462-2920.1999.00061.x",TRUE,"Figure 4 b",NA,"Tom Smith",NA,NA
169,169,"Sulfate Reduction Rate",NA,"Sulfate Reduction Rate",NA,0.0162212,"fmol / cell / day",NA,NA,NA,1.88e-07,"fmol / cell / second",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,26.8401,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Storfjord sediment, Svalbard","Organism",NA,NA,NA,NA,"consumer",NA,NA,NA,"Desulfotalea psychrophila",NA,NA,NA,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfotalea","psychrophila",NA,NA,NA,NA,"ectotherm",26.8401,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999, Christian Knoblauch and Bo Barker Jorgensen, 'Effect of temperature on sulphate reduction, growth rate and growth yield in five psychrophilic sulphate-reducing bacteria from Arctic sediments'. Environmental Microbiology, 1(5),pp457-467","10.1046/j.1462-2920.1999.00061.x",TRUE,"Figure 4 b",NA,"Tom Smith",NA,NA
169,169,"Sulfate Reduction Rate",NA,"Sulfate Reduction Rate",NA,0.0204472,"fmol / cell / day",NA,NA,NA,2.37e-07,"fmol / cell / second",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,28.326,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Storfjord sediment, Svalbard","Organism",NA,NA,NA,NA,"consumer",NA,NA,NA,"Desulfotalea psychrophila",NA,NA,NA,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfotalea","psychrophila",NA,NA,NA,NA,"ectotherm",28.326,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999, Christian Knoblauch and Bo Barker Jorgensen, 'Effect of temperature on sulphate reduction, growth rate and growth yield in five psychrophilic sulphate-reducing bacteria from Arctic sediments'. Environmental Microbiology, 1(5),pp457-467","10.1046/j.1462-2920.1999.00061.x",TRUE,"Figure 4 b",NA,"Tom Smith",NA,NA
169,169,"Sulfate Reduction Rate",NA,"Sulfate Reduction Rate",NA,0.0201911,"fmol / cell / day",NA,NA,NA,2.34e-07,"fmol / cell / second",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,29.5996,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Storfjord sediment, Svalbard","Organism",NA,NA,NA,NA,"consumer",NA,NA,NA,"Desulfotalea psychrophila",NA,NA,NA,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfotalea","psychrophila",NA,NA,NA,NA,"ectotherm",29.5996,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999, Christian Knoblauch and Bo Barker Jorgensen, 'Effect of temperature on sulphate reduction, growth rate and growth yield in five psychrophilic sulphate-reducing bacteria from Arctic sediments'. Environmental Microbiology, 1(5),pp457-467","10.1046/j.1462-2920.1999.00061.x",TRUE,"Figure 4 b",NA,"Tom Smith",NA,NA
169,169,"Sulfate Reduction Rate",NA,"Sulfate Reduction Rate",NA,0.0154101,"fmol / cell / day",NA,NA,NA,1.78e-07,"fmol / cell / second",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,30.8731,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Storfjord sediment, Svalbard","Organism",NA,NA,NA,NA,"consumer",NA,NA,NA,"Desulfotalea psychrophila",NA,NA,NA,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfotalea","psychrophila",NA,NA,NA,NA,"ectotherm",30.8731,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999, Christian Knoblauch and Bo Barker Jorgensen, 'Effect of temperature on sulphate reduction, growth rate and growth yield in five psychrophilic sulphate-reducing bacteria from Arctic sediments'. Environmental Microbiology, 1(5),pp457-467","10.1046/j.1462-2920.1999.00061.x",TRUE,"Figure 4 b",NA,"Tom Smith",NA,NA
169,169,"Sulfate Reduction Rate",NA,"Sulfate Reduction Rate",NA,0.0196682,"fmol / cell / day",NA,NA,NA,2.28e-07,"fmol / cell / second",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,32.1998,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Storfjord sediment, Svalbard","Organism",NA,NA,NA,NA,"consumer",NA,NA,NA,"Desulfotalea psychrophila",NA,NA,NA,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfotalea","psychrophila",NA,NA,NA,NA,"ectotherm",32.1998,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999, Christian Knoblauch and Bo Barker Jorgensen, 'Effect of temperature on sulphate reduction, growth rate and growth yield in five psychrophilic sulphate-reducing bacteria from Arctic sediments'. Environmental Microbiology, 1(5),pp457-467","10.1046/j.1462-2920.1999.00061.x",TRUE,"Figure 4 b",NA,"Tom Smith",NA,NA
169,169,"Sulfate Reduction Rate",NA,"Sulfate Reduction Rate",NA,0.0148872,"fmol / cell / day",NA,NA,NA,1.72e-07,"fmol / cell / second",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,33.4733,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Storfjord sediment, Svalbard","Organism",NA,NA,NA,NA,"consumer",NA,NA,NA,"Desulfotalea psychrophila",NA,NA,NA,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfotalea","psychrophila",NA,NA,NA,NA,"ectotherm",33.4733,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999, Christian Knoblauch and Bo Barker Jorgensen, 'Effect of temperature on sulphate reduction, growth rate and growth yield in five psychrophilic sulphate-reducing bacteria from Arctic sediments'. Environmental Microbiology, 1(5),pp457-467","10.1046/j.1462-2920.1999.00061.x",TRUE,"Figure 4 b",NA,"Tom Smith",NA,NA
170,170,"Sulfate Reduction Rate",NA,"Sulfate Reduction Rate",NA,2.90555,"fmol / cell / day",NA,NA,NA,3.36e-05,"fmol / cell / second",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,-2.24746,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Storfjord sediment, Svalbard","Organism",NA,NA,NA,NA,"consumer",NA,NA,NA,"Desulfotalea arctica",NA,NA,NA,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfotalea","arctica",NA,NA,NA,NA,"ectotherm",-2.24746,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999, Christian Knoblauch and Bo Barker Jorgensen, 'Effect of temperature on sulphate reduction, growth rate and growth yield in five psychrophilic sulphate-reducing bacteria from Arctic sediments'. Environmental Microbiology, 1(5),pp457-467","10.1046/j.1462-2920.1999.00061.x",TRUE,"Figure 5 b",NA,"Tom Smith",NA,NA
170,170,"Sulfate Reduction Rate",NA,"Sulfate Reduction Rate",NA,3.06356,"fmol / cell / day",NA,NA,NA,3.55e-05,"fmol / cell / second",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,-2.30091,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Storfjord sediment, Svalbard","Organism",NA,NA,NA,NA,"consumer",NA,NA,NA,"Desulfotalea arctica",NA,NA,NA,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfotalea","arctica",NA,NA,NA,NA,"ectotherm",-2.30091,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999, Christian Knoblauch and Bo Barker Jorgensen, 'Effect of temperature on sulphate reduction, growth rate and growth yield in five psychrophilic sulphate-reducing bacteria from Arctic sediments'. Environmental Microbiology, 1(5),pp457-467","10.1046/j.1462-2920.1999.00061.x",TRUE,"Figure 5 b",NA,"Tom Smith",NA,NA
170,170,"Sulfate Reduction Rate",NA,"Sulfate Reduction Rate",NA,3.64735,"fmol / cell / day",NA,NA,NA,4.22e-05,"fmol / cell / second",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,-0.604179,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Storfjord sediment, Svalbard","Organism",NA,NA,NA,NA,"consumer",NA,NA,NA,"Desulfotalea arctica",NA,NA,NA,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfotalea","arctica",NA,NA,NA,NA,"ectotherm",-0.604179,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999, Christian Knoblauch and Bo Barker Jorgensen, 'Effect of temperature on sulphate reduction, growth rate and growth yield in five psychrophilic sulphate-reducing bacteria from Arctic sediments'. Environmental Microbiology, 1(5),pp457-467","10.1046/j.1462-2920.1999.00061.x",TRUE,"Figure 5 b",NA,"Tom Smith",NA,NA
170,170,"Sulfate Reduction Rate",NA,"Sulfate Reduction Rate",NA,3.80549,"fmol / cell / day",NA,NA,NA,4.4e-05,"fmol / cell / second",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,-0.604555,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Storfjord sediment, Svalbard","Organism",NA,NA,NA,NA,"consumer",NA,NA,NA,"Desulfotalea arctica",NA,NA,NA,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfotalea","arctica",NA,NA,NA,NA,"ectotherm",-0.604555,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999, Christian Knoblauch and Bo Barker Jorgensen, 'Effect of temperature on sulphate reduction, growth rate and growth yield in five psychrophilic sulphate-reducing bacteria from Arctic sediments'. Environmental Microbiology, 1(5),pp457-467","10.1046/j.1462-2920.1999.00061.x",TRUE,"Figure 5 b",NA,"Tom Smith",NA,NA
170,170,"Sulfate Reduction Rate",NA,"Sulfate Reduction Rate",NA,4.33632,"fmol / cell / day",NA,NA,NA,5.02e-05,"fmol / cell / second",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,0.986166,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Storfjord sediment, Svalbard","Organism",NA,NA,NA,NA,"consumer",NA,NA,NA,"Desulfotalea arctica",NA,NA,NA,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfotalea","arctica",NA,NA,NA,NA,"ectotherm",0.986166,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999, Christian Knoblauch and Bo Barker Jorgensen, 'Effect of temperature on sulphate reduction, growth rate and growth yield in five psychrophilic sulphate-reducing bacteria from Arctic sediments'. Environmental Microbiology, 1(5),pp457-467","10.1046/j.1462-2920.1999.00061.x",TRUE,"Figure 5 b",NA,"Tom Smith",NA,NA
170,170,"Sulfate Reduction Rate",NA,"Sulfate Reduction Rate",NA,4.65259,"fmol / cell / day",NA,NA,NA,5.38e-05,"fmol / cell / second",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,0.985415,NA,"Celcius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Storfjord sediment, Svalbard","Organism",NA,NA,NA,NA,"consumer",NA,NA,NA,"Desulfotalea arctica",NA,NA,NA,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfotalea","arctica",NA,NA,NA,NA,"ectotherm",0.985415,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999, Christian Knoblauch and Bo Barker Jorgensen, 'Effect of temperature on sulphate reduction, growth rate and growth yield in five psychrophilic sulphate-reducing bacteria from Arctic sediments'. Environmental Microbiology, 1(5),pp457-467","10.1046/j.1462-2920.1999.00061.x",TRUE,"Figure 5 b",NA,"Tom Smith",NA,NA
